Trace1,
Freq,,Amp,,
                   0,Hz,              -15.66, dBm,
             2500000,Hz,              -57.94, dBm,
             5000000,Hz,              -59.25, dBm,
             7500000,Hz,              -60.45, dBm,
            10000000,Hz,              -62.26, dBm,
            12500000,Hz,              -62.90, dBm,
            15000000,Hz,              -62.98, dBm,
            17500000,Hz,              -61.92, dBm,
            20000000,Hz,              -63.79, dBm,
            22500000,Hz,              -63.42, dBm,
            25000000,Hz,              -62.61, dBm,
            27500000,Hz,              -63.98, dBm,
            30000000,Hz,              -64.03, dBm,
            32500000,Hz,              -61.70, dBm,
            35000000,Hz,              -59.98, dBm,
            37500000,Hz,              -62.40, dBm,
            40000000,Hz,              -63.41, dBm,
            42500000,Hz,              -62.77, dBm,
            45000000,Hz,              -63.19, dBm,
            47500000,Hz,              -61.16, dBm,
            50000000,Hz,              -64.34, dBm,
            52500000,Hz,              -64.24, dBm,
            55000000,Hz,              -63.33, dBm,
            57500000,Hz,              -63.15, dBm,
            60000000,Hz,              -61.91, dBm,
            62500000,Hz,              -63.57, dBm,
            65000000,Hz,              -62.98, dBm,
            67500000,Hz,              -64.18, dBm,
            70000000,Hz,              -63.21, dBm,
            72500000,Hz,              -65.07, dBm,
            75000000,Hz,              -62.58, dBm,
            77500000,Hz,              -63.47, dBm,
            80000000,Hz,              -62.08, dBm,
            82500000,Hz,              -63.90, dBm,
            85000000,Hz,              -63.91, dBm,
            87500000,Hz,              -63.10, dBm,
            90000000,Hz,              -64.03, dBm,
            92500000,Hz,              -61.75, dBm,
            95000000,Hz,              -63.15, dBm,
            97500000,Hz,              -62.70, dBm,
           100000000,Hz,              -61.15, dBm,
           102500000,Hz,              -63.67, dBm,
           105000000,Hz,              -62.52, dBm,
           107500000,Hz,              -63.48, dBm,
           110000000,Hz,              -63.95, dBm,
           112500000,Hz,              -63.25, dBm,
           115000000,Hz,              -63.18, dBm,
           117500000,Hz,              -63.30, dBm,
           120000000,Hz,              -62.68, dBm,
           122500000,Hz,              -63.23, dBm,
           125000000,Hz,              -62.38, dBm,
           127500000,Hz,              -64.32, dBm,
           130000000,Hz,              -62.36, dBm,
           132500000,Hz,              -63.09, dBm,
           135000000,Hz,              -62.40, dBm,
           137500000,Hz,              -62.57, dBm,
           140000000,Hz,              -62.26, dBm,
           142500000,Hz,              -62.56, dBm,
           145000000,Hz,              -62.56, dBm,
           147500000,Hz,              -64.42, dBm,
           150000000,Hz,              -63.36, dBm,
           152500000,Hz,              -63.82, dBm,
           155000000,Hz,              -62.75, dBm,
           157500000,Hz,              -61.23, dBm,
           160000000,Hz,              -62.68, dBm,
           162500000,Hz,              -63.66, dBm,
           165000000,Hz,              -63.34, dBm,
           167500000,Hz,              -62.20, dBm,
