Trace1,
Freq,,Amp,,
                   0,Hz,              -15.68, dBm,
             2500000,Hz,              -59.49, dBm,
             5000000,Hz,              -61.16, dBm,
             7500000,Hz,              -61.71, dBm,
            10000000,Hz,              -61.57, dBm,
            12500000,Hz,              -61.90, dBm,
            15000000,Hz,              -61.57, dBm,
            17500000,Hz,              -61.94, dBm,
            20000000,Hz,              -63.25, dBm,
            22500000,Hz,              -63.39, dBm,
            25000000,Hz,              -64.71, dBm,
            27500000,Hz,              -63.06, dBm,
            30000000,Hz,              -63.86, dBm,
            32500000,Hz,              -63.77, dBm,
            35000000,Hz,              -63.62, dBm,
            37500000,Hz,              -63.78, dBm,
            40000000,Hz,              -64.02, dBm,
            42500000,Hz,              -64.45, dBm,
            45000000,Hz,              -62.82, dBm,
            47500000,Hz,              -64.43, dBm,
            50000000,Hz,              -62.78, dBm,
            52500000,Hz,              -62.80, dBm,
            55000000,Hz,              -63.49, dBm,
            57500000,Hz,              -61.58, dBm,
            60000000,Hz,              -64.02, dBm,
            62500000,Hz,              -62.68, dBm,
            65000000,Hz,              -64.35, dBm,
            67500000,Hz,              -62.11, dBm,
            70000000,Hz,              -62.87, dBm,
            72500000,Hz,              -63.81, dBm,
            75000000,Hz,              -63.53, dBm,
            77500000,Hz,              -64.69, dBm,
            80000000,Hz,              -64.05, dBm,
            82500000,Hz,              -63.48, dBm,
            85000000,Hz,              -63.31, dBm,
            87500000,Hz,              -64.32, dBm,
            90000000,Hz,              -62.55, dBm,
            92500000,Hz,              -63.23, dBm,
            95000000,Hz,              -63.36, dBm,
            97500000,Hz,              -62.52, dBm,
           100000000,Hz,              -60.62, dBm,
           102500000,Hz,              -64.74, dBm,
           105000000,Hz,              -63.39, dBm,
           107500000,Hz,              -62.40, dBm,
           110000000,Hz,              -63.84, dBm,
           112500000,Hz,              -62.24, dBm,
           115000000,Hz,              -61.74, dBm,
           117500000,Hz,              -63.96, dBm,
           120000000,Hz,              -63.57, dBm,
           122500000,Hz,              -63.05, dBm,
           125000000,Hz,              -63.22, dBm,
           127500000,Hz,              -64.05, dBm,
           130000000,Hz,              -61.76, dBm,
           132500000,Hz,              -61.61, dBm,
           135000000,Hz,              -63.96, dBm,
           137500000,Hz,              -63.96, dBm,
           140000000,Hz,              -62.95, dBm,
           142500000,Hz,              -62.53, dBm,
           145000000,Hz,              -63.53, dBm,
           147500000,Hz,              -62.77, dBm,
           150000000,Hz,              -62.78, dBm,
           152500000,Hz,              -62.70, dBm,
           155000000,Hz,              -63.41, dBm,
           157500000,Hz,              -63.57, dBm,
           160000000,Hz,              -63.78, dBm,
           162500000,Hz,              -64.06, dBm,
           165000000,Hz,              -63.89, dBm,
           167500000,Hz,              -63.03, dBm,
           170000000,Hz,              -63.42, dBm,
           172500000,Hz,              -63.25, dBm,
           175000000,Hz,              -62.00, dBm,
           177500000,Hz,              -63.32, dBm,
           180000000,Hz,              -64.19, dBm,
           182500000,Hz,              -64.30, dBm,
           185000000,Hz,              -63.65, dBm,
           187500000,Hz,              -63.94, dBm,
           190000000,Hz,              -63.70, dBm,
           192500000,Hz,              -62.28, dBm,
           195000000,Hz,              -62.06, dBm,
           197500000,Hz,              -62.46, dBm,
           200000000,Hz,              -63.73, dBm,
           202500000,Hz,              -62.88, dBm,
           205000000,Hz,              -64.16, dBm,
           207500000,Hz,              -62.13, dBm,
           210000000,Hz,              -63.09, dBm,
           212500000,Hz,              -64.00, dBm,
           215000000,Hz,              -64.12, dBm,
           217500000,Hz,              -62.82, dBm,
           220000000,Hz,              -63.83, dBm,
           222500000,Hz,              -63.56, dBm,
           225000000,Hz,              -62.66, dBm,
           227500000,Hz,              -63.17, dBm,
           230000000,Hz,              -61.49, dBm,
           232500000,Hz,              -63.31, dBm,
           235000000,Hz,              -62.92, dBm,
           237500000,Hz,              -62.00, dBm,
           240000000,Hz,              -63.34, dBm,
           242500000,Hz,              -61.06, dBm,
           245000000,Hz,              -63.73, dBm,
           247500000,Hz,              -63.75, dBm,
           250000000,Hz,              -63.47, dBm,
           252500000,Hz,              -63.24, dBm,
           255000000,Hz,              -63.26, dBm,
           257500000,Hz,              -64.59, dBm,
