Trace1,
Freq,,Amp,,
           500000000,Hz,              -52.45, dBm,
           501666666,Hz,              -51.42, dBm,
           503333332,Hz,              -51.85, dBm,
           504999998,Hz,              -51.85, dBm,
           506666664,Hz,              -51.95, dBm,
           508333330,Hz,              -52.53, dBm,
           509999996,Hz,              -52.82, dBm,
           511666662,Hz,              -52.79, dBm,
           513333328,Hz,              -52.55, dBm,
           514999994,Hz,              -52.64, dBm,
           516666660,Hz,              -52.08, dBm,
           518333326,Hz,              -52.48, dBm,
           519999992,Hz,              -52.04, dBm,
           521666658,Hz,              -52.82, dBm,
           523333324,Hz,              -52.33, dBm,
           524999990,Hz,              -52.41, dBm,
           526666656,Hz,              -51.93, dBm,
           528333322,Hz,              -52.29, dBm,
           529999988,Hz,              -52.53, dBm,
           531666654,Hz,              -52.37, dBm,
           533333320,Hz,              -52.28, dBm,
           534999986,Hz,              -51.69, dBm,
           536666652,Hz,              -52.55, dBm,
           538333318,Hz,              -51.94, dBm,
           539999984,Hz,              -52.38, dBm,
           541666650,Hz,              -51.55, dBm,
           543333316,Hz,              -52.08, dBm,
           544999982,Hz,              -52.15, dBm,
           546666648,Hz,              -51.31, dBm,
           548333314,Hz,              -51.53, dBm,
           549999980,Hz,              -52.24, dBm,
           551666646,Hz,              -52.08, dBm,
           553333312,Hz,              -51.87, dBm,
           554999978,Hz,              -51.52, dBm,
           556666644,Hz,              -51.79, dBm,
           558333310,Hz,              -52.22, dBm,
           559999976,Hz,              -51.81, dBm,
           561666642,Hz,              -51.16, dBm,
           563333308,Hz,              -51.40, dBm,
           564999974,Hz,              -51.74, dBm,
           566666640,Hz,              -50.73, dBm,
           568333306,Hz,              -51.11, dBm,
           569999972,Hz,              -51.12, dBm,
           571666638,Hz,              -51.42, dBm,
           573333304,Hz,              -51.63, dBm,
           574999970,Hz,              -51.28, dBm,
           576666636,Hz,              -50.95, dBm,
           578333302,Hz,              -50.74, dBm,
           579999968,Hz,              -50.68, dBm,
           581666634,Hz,              -51.45, dBm,
           583333300,Hz,              -51.00, dBm,
           584999966,Hz,              -51.11, dBm,
           586666632,Hz,              -50.68, dBm,
           588333298,Hz,              -50.08, dBm,
           589999964,Hz,              -50.40, dBm,
           591666630,Hz,              -51.18, dBm,
           593333296,Hz,              -50.74, dBm,
           594999962,Hz,              -50.49, dBm,
           596666628,Hz,              -50.45, dBm,
           598333294,Hz,              -49.91, dBm,
           599999960,Hz,              -50.95, dBm,
           601666626,Hz,              -50.79, dBm,
           603333292,Hz,              -50.21, dBm,
           604999958,Hz,              -50.34, dBm,
           606666624,Hz,              -50.15, dBm,
           608333290,Hz,              -50.03, dBm,
           609999956,Hz,              -51.19, dBm,
           611666622,Hz,              -50.15, dBm,
           613333288,Hz,              -49.52, dBm,
           614999954,Hz,              -50.12, dBm,
           616666620,Hz,              -49.91, dBm,
           618333286,Hz,              -49.92, dBm,
           619999952,Hz,              -49.72, dBm,
           621666618,Hz,              -49.43, dBm,
           623333284,Hz,              -49.64, dBm,
           624999950,Hz,              -49.99, dBm,
           626666616,Hz,              -49.66, dBm,
           628333282,Hz,              -49.39, dBm,
           629999948,Hz,              -49.17, dBm,
           631666614,Hz,              -49.51, dBm,
           633333280,Hz,              -49.43, dBm,
           634999946,Hz,              -48.81, dBm,
           636666612,Hz,              -48.93, dBm,
           638333278,Hz,              -49.58, dBm,
           639999944,Hz,              -49.09, dBm,
           641666610,Hz,              -49.13, dBm,
           643333276,Hz,              -49.39, dBm,
           644999942,Hz,              -48.90, dBm,
           646666608,Hz,              -49.26, dBm,
           648333274,Hz,              -49.13, dBm,
           649999940,Hz,              -48.80, dBm,
           651666606,Hz,              -48.91, dBm,
           653333272,Hz,              -49.06, dBm,
           654999938,Hz,              -48.83, dBm,
           656666604,Hz,              -48.86, dBm,
           658333270,Hz,              -48.72, dBm,
           659999936,Hz,              -48.75, dBm,
           661666602,Hz,              -48.76, dBm,
           663333268,Hz,              -48.68, dBm,
           664999934,Hz,              -48.56, dBm,
           666666600,Hz,              -48.88, dBm,
           668333266,Hz,              -48.74, dBm,
           669999932,Hz,              -48.46, dBm,
           671666598,Hz,              -48.38, dBm,
           673333264,Hz,              -48.58, dBm,
           674999930,Hz,              -48.62, dBm,
           676666596,Hz,              -48.79, dBm,
           678333262,Hz,              -48.36, dBm,
           679999928,Hz,              -48.67, dBm,
           681666594,Hz,              -48.16, dBm,
           683333260,Hz,              -48.30, dBm,
           684999926,Hz,              -48.42, dBm,
           686666592,Hz,              -48.10, dBm,
           688333258,Hz,              -48.56, dBm,
           689999924,Hz,              -48.03, dBm,
           691666590,Hz,              -47.80, dBm,
           693333256,Hz,              -48.14, dBm,
           694999922,Hz,              -48.05, dBm,
           696666588,Hz,              -48.18, dBm,
           698333254,Hz,              -47.93, dBm,
           699999920,Hz,              -48.01, dBm,
           701666586,Hz,              -47.55, dBm,
           703333252,Hz,              -47.50, dBm,
