Trace1,
Freq,,Amp,,
                   0,Hz,              -15.66, dBm,
             2500000,Hz,              -57.60, dBm,
             5000000,Hz,              -59.60, dBm,
             7500000,Hz,              -60.99, dBm,
            10000000,Hz,              -60.75, dBm,
            12500000,Hz,              -61.69, dBm,
            15000000,Hz,              -63.36, dBm,
            17500000,Hz,              -61.29, dBm,
            20000000,Hz,              -62.84, dBm,
            22500000,Hz,              -62.83, dBm,
            25000000,Hz,              -64.62, dBm,
            27500000,Hz,              -61.58, dBm,
            30000000,Hz,              -61.57, dBm,
            32500000,Hz,              -63.27, dBm,
            35000000,Hz,              -62.18, dBm,
            37500000,Hz,              -63.91, dBm,
            40000000,Hz,              -62.37, dBm,
            42500000,Hz,              -64.12, dBm,
            45000000,Hz,              -63.72, dBm,
            47500000,Hz,              -64.42, dBm,
            50000000,Hz,              -64.46, dBm,
            52500000,Hz,              -63.99, dBm,
            55000000,Hz,              -63.18, dBm,
            57500000,Hz,              -64.31, dBm,
            60000000,Hz,              -63.68, dBm,
            62500000,Hz,              -64.00, dBm,
            65000000,Hz,              -63.77, dBm,
            67500000,Hz,              -62.54, dBm,
            70000000,Hz,              -63.64, dBm,
            72500000,Hz,              -62.48, dBm,
            75000000,Hz,              -64.64, dBm,
            77500000,Hz,              -63.14, dBm,
            80000000,Hz,              -62.96, dBm,
            82500000,Hz,              -64.11, dBm,
            85000000,Hz,              -61.55, dBm,
            87500000,Hz,              -63.52, dBm,
            90000000,Hz,              -63.18, dBm,
            92500000,Hz,              -63.61, dBm,
            95000000,Hz,              -62.51, dBm,
            97500000,Hz,              -63.93, dBm,
           100000000,Hz,              -62.73, dBm,
           102500000,Hz,              -64.21, dBm,
           105000000,Hz,              -64.41, dBm,
           107500000,Hz,              -63.36, dBm,
           110000000,Hz,              -62.70, dBm,
           112500000,Hz,              -63.46, dBm,
           115000000,Hz,              -62.88, dBm,
           117500000,Hz,              -63.09, dBm,
           120000000,Hz,              -62.78, dBm,
           122500000,Hz,              -62.26, dBm,
           125000000,Hz,              -62.77, dBm,
           127500000,Hz,              -63.72, dBm,
           130000000,Hz,              -63.62, dBm,
           132500000,Hz,              -62.52, dBm,
           135000000,Hz,              -61.26, dBm,
           137500000,Hz,              -64.61, dBm,
           140000000,Hz,              -62.50, dBm,
           142500000,Hz,              -63.74, dBm,
           145000000,Hz,              -61.84, dBm,
           147500000,Hz,              -62.81, dBm,
           150000000,Hz,              -63.08, dBm,
           152500000,Hz,              -62.35, dBm,
           155000000,Hz,              -63.06, dBm,
           157500000,Hz,              -63.84, dBm,
           160000000,Hz,              -63.85, dBm,
           162500000,Hz,              -61.98, dBm,
           165000000,Hz,              -61.53, dBm,
           167500000,Hz,              -62.20, dBm,
           170000000,Hz,              -64.67, dBm,
           172500000,Hz,              -62.90, dBm,
           175000000,Hz,              -61.89, dBm,
           177500000,Hz,              -62.36, dBm,
           180000000,Hz,              -63.68, dBm,
           182500000,Hz,              -63.10, dBm,
           185000000,Hz,              -63.79, dBm,
           187500000,Hz,              -63.51, dBm,
           190000000,Hz,              -63.97, dBm,
           192500000,Hz,              -63.37, dBm,
           195000000,Hz,              -62.93, dBm,
