Trace1,
Freq,,Amp,,
                   0,Hz,               -5.19, dBm,
             2500000,Hz,              -50.05, dBm,
             5000000,Hz,              -47.61, dBm,
             7500000,Hz,              -47.48, dBm,
            10000000,Hz,              -46.55, dBm,
            12500000,Hz,              -44.70, dBm,
            15000000,Hz,              -43.45, dBm,
            17500000,Hz,              -42.81, dBm,
            20000000,Hz,              -42.02, dBm,
            22500000,Hz,              -40.99, dBm,
            25000000,Hz,              -40.69, dBm,
            27500000,Hz,              -40.19, dBm,
            30000000,Hz,              -39.61, dBm,
            32500000,Hz,              -39.08, dBm,
            35000000,Hz,              -37.93, dBm,
            37500000,Hz,              -38.21, dBm,
            40000000,Hz,              -37.28, dBm,
            42500000,Hz,              -37.39, dBm,
            45000000,Hz,              -37.14, dBm,
            47500000,Hz,              -36.94, dBm,
            50000000,Hz,              -36.70, dBm,
            52500000,Hz,              -36.96, dBm,
            55000000,Hz,              -36.65, dBm,
            57500000,Hz,              -36.94, dBm,
            60000000,Hz,              -36.88, dBm,
            62500000,Hz,              -36.50, dBm,
            65000000,Hz,              -36.22, dBm,
            67500000,Hz,              -35.84, dBm,
            70000000,Hz,              -35.82, dBm,
            72500000,Hz,              -35.13, dBm,
            75000000,Hz,              -34.85, dBm,
            77500000,Hz,              -34.59, dBm,
            80000000,Hz,              -34.05, dBm,
            82500000,Hz,              -33.84, dBm,
            85000000,Hz,              -33.57, dBm,
            87500000,Hz,              -32.71, dBm,
            90000000,Hz,              -32.32, dBm,
            92500000,Hz,              -31.77, dBm,
            95000000,Hz,              -31.44, dBm,
            97500000,Hz,              -31.15, dBm,
           100000000,Hz,              -30.55, dBm,
           102500000,Hz,              -30.37, dBm,
           105000000,Hz,              -30.18, dBm,
           107500000,Hz,              -29.83, dBm,
           110000000,Hz,              -29.82, dBm,
           112500000,Hz,              -29.44, dBm,
           115000000,Hz,              -29.27, dBm,
           117500000,Hz,              -29.19, dBm,
           120000000,Hz,              -28.92, dBm,
           122500000,Hz,              -28.78, dBm,
           125000000,Hz,              -28.51, dBm,
           127500000,Hz,              -28.33, dBm,
           130000000,Hz,              -28.25, dBm,
           132500000,Hz,              -28.19, dBm,
           135000000,Hz,              -27.93, dBm,
           137500000,Hz,              -27.63, dBm,
           140000000,Hz,              -27.43, dBm,
           142500000,Hz,              -27.32, dBm,
           145000000,Hz,              -27.01, dBm,
           147500000,Hz,              -26.80, dBm,
           150000000,Hz,              -26.57, dBm,
           152500000,Hz,              -26.32, dBm,
           155000000,Hz,              -25.95, dBm,
           157500000,Hz,              -25.74, dBm,
           160000000,Hz,              -25.53, dBm,
           162500000,Hz,              -25.23, dBm,
           165000000,Hz,              -25.14, dBm,
           167500000,Hz,              -24.90, dBm,
           170000000,Hz,              -24.55, dBm,
           172500000,Hz,              -24.50, dBm,
           175000000,Hz,              -24.37, dBm,
           177500000,Hz,              -24.13, dBm,
           180000000,Hz,              -23.97, dBm,
           182500000,Hz,              -23.80, dBm,
           185000000,Hz,              -23.64, dBm,
           187500000,Hz,              -23.67, dBm,
           190000000,Hz,              -23.56, dBm,
           192500000,Hz,              -23.50, dBm,
           195000000,Hz,              -23.51, dBm,
           197500000,Hz,              -23.58, dBm,
           200000000,Hz,              -23.40, dBm,
           202500000,Hz,              -23.29, dBm,
           205000000,Hz,              -23.25, dBm,
           207500000,Hz,              -23.31, dBm,
           210000000,Hz,              -23.14, dBm,
           212500000,Hz,              -23.01, dBm,
           215000000,Hz,              -22.98, dBm,
           217500000,Hz,              -22.93, dBm,
           220000000,Hz,              -22.76, dBm,
           222500000,Hz,              -22.55, dBm,
           225000000,Hz,              -22.52, dBm,
           227500000,Hz,              -22.45, dBm,
           230000000,Hz,              -22.32, dBm,
           232500000,Hz,              -21.88, dBm,
           235000000,Hz,              -21.75, dBm,
           237500000,Hz,              -21.53, dBm,
           240000000,Hz,              -21.30, dBm,
           242500000,Hz,              -21.18, dBm,
           245000000,Hz,              -21.11, dBm,
           247500000,Hz,              -21.08, dBm,
           250000000,Hz,              -20.95, dBm,
           252500000,Hz,              -20.91, dBm,
           255000000,Hz,              -20.84, dBm,
           257500000,Hz,              -20.80, dBm,
           260000000,Hz,              -20.74, dBm,
           262500000,Hz,              -20.68, dBm,
           265000000,Hz,              -20.72, dBm,
           267500000,Hz,              -20.73, dBm,
           270000000,Hz,              -20.63, dBm,
           272500000,Hz,              -20.54, dBm,
           275000000,Hz,              -20.44, dBm,
           277500000,Hz,              -20.31, dBm,
           280000000,Hz,              -20.13, dBm,
           282500000,Hz,              -20.04, dBm,
           285000000,Hz,              -19.88, dBm,
           287500000,Hz,              -19.77, dBm,
           290000000,Hz,              -19.60, dBm,
           292500000,Hz,              -19.43, dBm,
           295000000,Hz,              -19.15, dBm,
           297500000,Hz,              -18.99, dBm,
           300000000,Hz,              -18.87, dBm,
           302500000,Hz,              -18.80, dBm,
           305000000,Hz,              -18.61, dBm,
           307500000,Hz,              -18.50, dBm,
           310000000,Hz,              -18.43, dBm,
           312500000,Hz,              -18.41, dBm,
           315000000,Hz,              -18.27, dBm,
           317500000,Hz,              -18.09, dBm,
           320000000,Hz,              -17.91, dBm,
           322500000,Hz,              -17.79, dBm,
