Trace1,
Freq,,Amp,,
           397500000,Hz,              -26.79, dBm,
           400000000,Hz,              -26.60, dBm,
           402500000,Hz,              -26.59, dBm,
           405000000,Hz,              -26.62, dBm,
           407500000,Hz,              -26.50, dBm,
           410000000,Hz,              -26.37, dBm,
           412500000,Hz,              -26.27, dBm,
           415000000,Hz,              -26.12, dBm,
           417500000,Hz,              -26.09, dBm,
           420000000,Hz,              -26.01, dBm,
           422500000,Hz,              -25.93, dBm,
           425000000,Hz,              -25.93, dBm,
           427500000,Hz,              -25.72, dBm,
           430000000,Hz,              -25.62, dBm,
           432500000,Hz,              -25.59, dBm,
           435000000,Hz,              -25.48, dBm,
           437500000,Hz,              -25.44, dBm,
           440000000,Hz,              -25.44, dBm,
           442500000,Hz,              -25.47, dBm,
           445000000,Hz,              -25.46, dBm,
           447500000,Hz,              -25.37, dBm,
           450000000,Hz,              -25.28, dBm,
           452500000,Hz,              -25.18, dBm,
           455000000,Hz,              -25.19, dBm,
           457500000,Hz,              -25.17, dBm,
           460000000,Hz,              -25.16, dBm,
           462500000,Hz,              -25.15, dBm,
           465000000,Hz,              -25.10, dBm,
           467500000,Hz,              -25.03, dBm,
           470000000,Hz,              -24.88, dBm,
           472500000,Hz,              -24.82, dBm,
           475000000,Hz,              -24.62, dBm,
           477500000,Hz,              -24.43, dBm,
           480000000,Hz,              -24.44, dBm,
           482500000,Hz,              -24.29, dBm,
           485000000,Hz,              -24.21, dBm,
           487500000,Hz,              -24.16, dBm,
           490000000,Hz,              -24.13, dBm,
           492500000,Hz,              -24.04, dBm,
           495000000,Hz,              -23.92, dBm,
           497500000,Hz,              -23.68, dBm,
           500000000,Hz,              -23.81, dBm,
           502500000,Hz,              -23.70, dBm,
           505000000,Hz,              -23.58, dBm,
           507500000,Hz,              -23.48, dBm,
           510000000,Hz,              -23.46, dBm,
           512500000,Hz,              -23.37, dBm,
           515000000,Hz,              -23.25, dBm,
           517500000,Hz,              -23.19, dBm,
           520000000,Hz,              -23.07, dBm,
           522500000,Hz,              -23.02, dBm,
           525000000,Hz,              -22.89, dBm,
           527500000,Hz,              -22.91, dBm,
           530000000,Hz,              -22.81, dBm,
           532500000,Hz,              -22.76, dBm,
           535000000,Hz,              -22.59, dBm,
           537500000,Hz,              -22.48, dBm,
           540000000,Hz,              -22.30, dBm,
           542500000,Hz,              -22.13, dBm,
           545000000,Hz,              -21.97, dBm,
           547500000,Hz,              -21.80, dBm,
           550000000,Hz,              -21.73, dBm,
           552500000,Hz,              -21.72, dBm,
           555000000,Hz,              -21.72, dBm,
           557500000,Hz,              -21.65, dBm,
