Trace1,
Freq,,Amp,,
           600000000,Hz,              -59.76, dBm,
           601333333,Hz,              -58.73, dBm,
           602666666,Hz,              -59.94, dBm,
           603999999,Hz,              -59.46, dBm,
           605333332,Hz,              -59.79, dBm,
           606666665,Hz,              -59.41, dBm,
           607999998,Hz,              -59.69, dBm,
           609333331,Hz,              -59.30, dBm,
           610666664,Hz,              -59.51, dBm,
           611999997,Hz,              -58.87, dBm,
           613333330,Hz,              -60.01, dBm,
           614666663,Hz,              -59.26, dBm,
           615999996,Hz,              -59.47, dBm,
           617333329,Hz,              -59.66, dBm,
           618666662,Hz,              -60.11, dBm,
           619999995,Hz,              -59.87, dBm,
           621333328,Hz,              -59.07, dBm,
           622666661,Hz,              -59.61, dBm,
           623999994,Hz,              -59.31, dBm,
           625333327,Hz,              -59.61, dBm,
           626666660,Hz,              -59.83, dBm,
           627999993,Hz,              -59.06, dBm,
           629333326,Hz,              -59.77, dBm,
           630666659,Hz,              -59.01, dBm,
           631999992,Hz,              -59.61, dBm,
           633333325,Hz,              -59.49, dBm,
           634666658,Hz,              -60.00, dBm,
           635999991,Hz,              -59.50, dBm,
           637333324,Hz,              -59.06, dBm,
           638666657,Hz,              -59.32, dBm,
           639999990,Hz,              -59.30, dBm,
           641333323,Hz,              -59.95, dBm,
           642666656,Hz,              -59.72, dBm,
           643999989,Hz,              -59.62, dBm,
           645333322,Hz,              -59.58, dBm,
           646666655,Hz,              -59.69, dBm,
           647999988,Hz,              -59.57, dBm,
           649333321,Hz,              -59.91, dBm,
           650666654,Hz,              -59.01, dBm,
           651999987,Hz,              -59.26, dBm,
           653333320,Hz,              -59.32, dBm,
           654666653,Hz,              -59.56, dBm,
           655999986,Hz,              -60.06, dBm,
           657333319,Hz,              -59.62, dBm,
           658666652,Hz,              -59.74, dBm,
           659999985,Hz,              -59.80, dBm,
           661333318,Hz,              -59.52, dBm,
           662666651,Hz,              -59.52, dBm,
           663999984,Hz,              -59.44, dBm,
           665333317,Hz,              -59.66, dBm,
           666666650,Hz,              -59.80, dBm,
           667999983,Hz,              -59.52, dBm,
           669333316,Hz,              -59.77, dBm,
           670666649,Hz,              -59.50, dBm,
           671999982,Hz,              -59.64, dBm,
           673333315,Hz,              -40.12, dBm,
           674666648,Hz,              -24.97, dBm,
           675999981,Hz,              -24.87, dBm,
           677333314,Hz,              -24.94, dBm,
           678666647,Hz,              -24.85, dBm,
           679999980,Hz,              -24.81, dBm,
           681333313,Hz,              -24.82, dBm,
           682666646,Hz,              -24.82, dBm,
           683999979,Hz,              -24.79, dBm,
           685333312,Hz,              -24.77, dBm,
           686666645,Hz,              -24.79, dBm,
           687999978,Hz,              -24.73, dBm,
           689333311,Hz,              -24.78, dBm,
           690666644,Hz,              -24.73, dBm,
           691999977,Hz,              -24.70, dBm,
           693333310,Hz,              -24.71, dBm,
           694666643,Hz,              -24.73, dBm,
           695999976,Hz,              -24.70, dBm,
           697333309,Hz,              -24.70, dBm,
           698666642,Hz,              -24.73, dBm,
           699999975,Hz,              -24.67, dBm,
           701333308,Hz,              -24.76, dBm,
           702666641,Hz,              -24.72, dBm,
           703999974,Hz,              -24.73, dBm,
           705333307,Hz,              -24.78, dBm,
           706666640,Hz,              -24.79, dBm,
           707999973,Hz,              -24.77, dBm,
           709333306,Hz,              -24.79, dBm,
           710666639,Hz,              -24.78, dBm,
           711999972,Hz,              -24.76, dBm,
           713333305,Hz,              -24.78, dBm,
           714666638,Hz,              -24.85, dBm,
           715999971,Hz,              -24.80, dBm,
           717333304,Hz,              -24.84, dBm,
           718666637,Hz,              -24.84, dBm,
           719999970,Hz,              -24.79, dBm,
           721333303,Hz,              -24.93, dBm,
           722666636,Hz,              -24.88, dBm,
           723999969,Hz,              -24.89, dBm,
           725333302,Hz,              -24.87, dBm,
