Trace1,
Freq,,Amp,,
           600000000,Hz,              -58.76, dBm,
           601333333,Hz,              -58.83, dBm,
           602666666,Hz,              -59.27, dBm,
           603999999,Hz,              -59.00, dBm,
           605333332,Hz,              -59.15, dBm,
           606666665,Hz,              -59.41, dBm,
           607999998,Hz,              -60.11, dBm,
           609333331,Hz,              -58.77, dBm,
           610666664,Hz,              -59.50, dBm,
           611999997,Hz,              -59.52, dBm,
           613333330,Hz,              -59.63, dBm,
           614666663,Hz,              -59.45, dBm,
           615999996,Hz,              -59.53, dBm,
           617333329,Hz,              -59.61, dBm,
           618666662,Hz,              -59.61, dBm,
           619999995,Hz,              -59.54, dBm,
           621333328,Hz,              -58.34, dBm,
           622666661,Hz,              -60.33, dBm,
           623999994,Hz,              -59.05, dBm,
           625333327,Hz,              -59.62, dBm,
           626666660,Hz,              -60.07, dBm,
           627999993,Hz,              -58.91, dBm,
           629333326,Hz,              -59.46, dBm,
           630666659,Hz,              -59.61, dBm,
           631999992,Hz,              -60.06, dBm,
           633333325,Hz,              -59.29, dBm,
           634666658,Hz,              -59.98, dBm,
           635999991,Hz,              -59.85, dBm,
           637333324,Hz,              -59.71, dBm,
           638666657,Hz,              -59.16, dBm,
           639999990,Hz,              -58.99, dBm,
           641333323,Hz,              -59.59, dBm,
           642666656,Hz,              -59.72, dBm,
           643999989,Hz,              -59.90, dBm,
           645333322,Hz,              -59.69, dBm,
           646666655,Hz,              -59.40, dBm,
           647999988,Hz,              -59.92, dBm,
           649333321,Hz,              -59.71, dBm,
           650666654,Hz,              -59.72, dBm,
           651999987,Hz,              -58.93, dBm,
           653333320,Hz,              -59.36, dBm,
           654666653,Hz,              -59.77, dBm,
           655999986,Hz,              -59.36, dBm,
           657333319,Hz,              -59.15, dBm,
           658666652,Hz,              -59.09, dBm,
           659999985,Hz,              -59.97, dBm,
           661333318,Hz,              -59.75, dBm,
           662666651,Hz,              -59.40, dBm,
           663999984,Hz,              -58.38, dBm,
           665333317,Hz,              -59.11, dBm,
           666666650,Hz,              -59.57, dBm,
           667999983,Hz,              -60.13, dBm,
           669333316,Hz,              -59.74, dBm,
           670666649,Hz,              -58.49, dBm,
           671999982,Hz,              -59.13, dBm,
           673333315,Hz,              -51.47, dBm,
           674666648,Hz,              -29.74, dBm,
           675999981,Hz,              -29.68, dBm,
           677333314,Hz,              -29.66, dBm,
           678666647,Hz,              -29.68, dBm,
           679999980,Hz,              -29.75, dBm,
           681333313,Hz,              -29.71, dBm,
           682666646,Hz,              -29.64, dBm,
           683999979,Hz,              -29.71, dBm,
           685333312,Hz,              -29.69, dBm,
           686666645,Hz,              -29.78, dBm,
           687999978,Hz,              -29.75, dBm,
           689333311,Hz,              -29.76, dBm,
           690666644,Hz,              -29.78, dBm,
           691999977,Hz,              -29.74, dBm,
           693333310,Hz,              -29.89, dBm,
           694666643,Hz,              -29.80, dBm,
           695999976,Hz,              -29.80, dBm,
           697333309,Hz,              -29.82, dBm,
           698666642,Hz,              -29.87, dBm,
           699999975,Hz,              -29.88, dBm,
           701333308,Hz,              -29.89, dBm,
           702666641,Hz,              -29.95, dBm,
           703999974,Hz,              -29.95, dBm,
           705333307,Hz,              -29.99, dBm,
           706666640,Hz,              -30.01, dBm,
           707999973,Hz,              -30.05, dBm,
           709333306,Hz,              -30.08, dBm,
           710666639,Hz,              -30.09, dBm,
           711999972,Hz,              -30.12, dBm,
           713333305,Hz,              -30.22, dBm,
           714666638,Hz,              -30.20, dBm,
           715999971,Hz,              -30.17, dBm,
           717333304,Hz,              -30.28, dBm,
           718666637,Hz,              -30.25, dBm,
           719999970,Hz,              -30.27, dBm,
           721333303,Hz,              -30.24, dBm,
           722666636,Hz,              -30.31, dBm,
           723999969,Hz,              -30.36, dBm,
           725333302,Hz,              -30.44, dBm,
           726666635,Hz,              -30.34, dBm,
           727999968,Hz,              -30.49, dBm,
           729333301,Hz,              -30.51, dBm,
           730666634,Hz,              -30.49, dBm,
           731999967,Hz,              -30.47, dBm,
