Trace1,
Freq,,Amp,,
           600000000,Hz,              -27.43, dBm,
           601333333,Hz,              -27.38, dBm,
           602666666,Hz,              -27.37, dBm,
           603999999,Hz,              -27.36, dBm,
           605333332,Hz,              -27.34, dBm,
           606666665,Hz,              -27.35, dBm,
           607999998,Hz,              -27.51, dBm,
           609333331,Hz,              -27.35, dBm,
           610666664,Hz,              -27.34, dBm,
           611999997,Hz,              -27.37, dBm,
           613333330,Hz,              -27.46, dBm,
           614666663,Hz,              -27.41, dBm,
           615999996,Hz,              -27.51, dBm,
           617333329,Hz,              -27.45, dBm,
           618666662,Hz,              -27.49, dBm,
           619999995,Hz,              -27.50, dBm,
           621333328,Hz,              -27.59, dBm,
           622666661,Hz,              -27.48, dBm,
           623999994,Hz,              -27.63, dBm,
           625333327,Hz,              -27.67, dBm,
           626666660,Hz,              -27.80, dBm,
           627999993,Hz,              -27.70, dBm,
           629333326,Hz,              -27.83, dBm,
           630666659,Hz,              -27.75, dBm,
           631999992,Hz,              -27.87, dBm,
           633333325,Hz,              -27.94, dBm,
           634666658,Hz,              -27.89, dBm,
           635999991,Hz,              -27.96, dBm,
           637333324,Hz,              -28.38, dBm,
           638666657,Hz,              -28.08, dBm,
           639999990,Hz,              -28.42, dBm,
           641333323,Hz,              -28.24, dBm,
           642666656,Hz,              -28.27, dBm,
           643999989,Hz,              -28.28, dBm,
           645333322,Hz,              -28.36, dBm,
           646666655,Hz,              -28.44, dBm,
           647999988,Hz,              -28.44, dBm,
           649333321,Hz,              -28.50, dBm,
           650666654,Hz,              -28.55, dBm,
           651999987,Hz,              -28.58, dBm,
           653333320,Hz,              -28.56, dBm,
           654666653,Hz,              -28.65, dBm,
           655999986,Hz,              -28.75, dBm,
           657333319,Hz,              -28.74, dBm,
           658666652,Hz,              -28.94, dBm,
           659999985,Hz,              -28.80, dBm,
           661333318,Hz,              -28.97, dBm,
           662666651,Hz,              -28.87, dBm,
           663999984,Hz,              -28.96, dBm,
           665333317,Hz,              -29.06, dBm,
           666666650,Hz,              -28.89, dBm,
           667999983,Hz,              -28.99, dBm,
           669333316,Hz,              -28.93, dBm,
           670666649,Hz,              -29.42, dBm,
           671999982,Hz,              -28.99, dBm,
           673333315,Hz,              -28.99, dBm,
           674666648,Hz,              -29.03, dBm,
           675999981,Hz,              -28.97, dBm,
           677333314,Hz,              -28.91, dBm,
           678666647,Hz,              -28.88, dBm,
           679999980,Hz,              -28.92, dBm,
           681333313,Hz,              -29.04, dBm,
           682666646,Hz,              -29.00, dBm,
           683999979,Hz,              -29.05, dBm,
           685333312,Hz,              -28.99, dBm,
           686666645,Hz,              -28.98, dBm,
           687999978,Hz,              -29.04, dBm,
           689333311,Hz,              -28.87, dBm,
           690666644,Hz,              -28.93, dBm,
           691999977,Hz,              -28.94, dBm,
           693333310,Hz,              -28.92, dBm,
           694666643,Hz,              -28.91, dBm,
           695999976,Hz,              -29.21, dBm,
           697333309,Hz,              -28.83, dBm,
           698666642,Hz,              -28.90, dBm,
           699999975,Hz,              -28.85, dBm,
           701333308,Hz,              -28.80, dBm,
           702666641,Hz,              -28.89, dBm,
           703999974,Hz,              -29.07, dBm,
           705333307,Hz,              -29.12, dBm,
           706666640,Hz,              -28.93, dBm,
           707999973,Hz,              -28.81, dBm,
           709333306,Hz,              -28.81, dBm,
           710666639,Hz,              -28.65, dBm,
           711999972,Hz,              -28.78, dBm,
           713333305,Hz,              -28.71, dBm,
           714666638,Hz,              -28.68, dBm,
           715999971,Hz,              -28.64, dBm,
           717333304,Hz,              -28.90, dBm,
           718666637,Hz,              -28.80, dBm,
           719999970,Hz,              -28.52, dBm,
           721333303,Hz,              -28.52, dBm,
           722666636,Hz,              -28.47, dBm,
           723999969,Hz,              -28.73, dBm,
           725333302,Hz,              -28.47, dBm,
           726666635,Hz,              -28.35, dBm,
           727999968,Hz,              -28.32, dBm,
           729333301,Hz,              -28.52, dBm,
           730666634,Hz,              -28.21, dBm,
           731999967,Hz,              -28.12, dBm,
           733333300,Hz,              -28.34, dBm,
           734666633,Hz,              -27.99, dBm,
           735999966,Hz,              -28.00, dBm,
           737333299,Hz,              -27.93, dBm,
           738666632,Hz,              -27.77, dBm,
           739999965,Hz,              -27.72, dBm,
           741333298,Hz,              -27.89, dBm,
           742666631,Hz,              -27.56, dBm,
           743999964,Hz,              -27.34, dBm,
           745333297,Hz,              -27.34, dBm,
           746666630,Hz,              -27.41, dBm,
           747999963,Hz,              -27.18, dBm,
           749333296,Hz,              -27.09, dBm,
           750666629,Hz,              -26.93, dBm,
           751999962,Hz,              -26.95, dBm,
           753333295,Hz,              -26.73, dBm,
           754666628,Hz,              -26.62, dBm,
           755999961,Hz,              -26.50, dBm,
           757333294,Hz,              -26.43, dBm,
           758666627,Hz,              -26.26, dBm,
           759999960,Hz,              -26.27, dBm,
           761333293,Hz,              -26.14, dBm,
           762666626,Hz,              -26.05, dBm,
           763999959,Hz,              -26.03, dBm,
           765333292,Hz,              -25.87, dBm,
           766666625,Hz,              -25.66, dBm,
           767999958,Hz,              -25.68, dBm,
           769333291,Hz,              -25.63, dBm,
           770666624,Hz,              -25.49, dBm,
           771999957,Hz,              -25.40, dBm,
           773333290,Hz,              -25.27, dBm,
           774666623,Hz,              -25.17, dBm,
           775999956,Hz,              -25.07, dBm,
           777333289,Hz,              -25.08, dBm,
           778666622,Hz,              -25.19, dBm,
           779999955,Hz,              -24.89, dBm,
           781333288,Hz,              -24.83, dBm,
           782666621,Hz,              -24.85, dBm,
           783999954,Hz,              -24.68, dBm,
           785333287,Hz,              -24.63, dBm,
           786666620,Hz,              -24.65, dBm,
           787999953,Hz,              -24.57, dBm,
           789333286,Hz,              -24.49, dBm,
           790666619,Hz,              -24.68, dBm,
           791999952,Hz,              -24.46, dBm,
           793333285,Hz,              -24.69, dBm,
           794666618,Hz,              -24.45, dBm,
           795999951,Hz,              -24.52, dBm,
           797333284,Hz,              -24.30, dBm,
           798666617,Hz,              -24.35, dBm,
           799999950,Hz,              -24.24, dBm,
           801333283,Hz,              -24.23, dBm,
           802666616,Hz,              -24.59, dBm,
           803999949,Hz,              -24.27, dBm,
           805333282,Hz,              -24.37, dBm,
           806666615,Hz,              -24.16, dBm,
           807999948,Hz,              -24.19, dBm,
           809333281,Hz,              -24.16, dBm,
           810666614,Hz,              -24.30, dBm,
           811999947,Hz,              -24.15, dBm,
           813333280,Hz,              -24.16, dBm,
           814666613,Hz,              -24.24, dBm,
