Trace1,
Freq,,Amp,,
           500000000,Hz,              -28.12, dBm,
           501666666,Hz,              -28.05, dBm,
           503333332,Hz,              -28.04, dBm,
           504999998,Hz,              -27.94, dBm,
           506666664,Hz,              -27.83, dBm,
           508333330,Hz,              -27.80, dBm,
           509999996,Hz,              -27.74, dBm,
           511666662,Hz,              -27.56, dBm,
           513333328,Hz,              -27.49, dBm,
           514999994,Hz,              -27.48, dBm,
           516666660,Hz,              -27.49, dBm,
           518333326,Hz,              -27.32, dBm,
           519999992,Hz,              -27.25, dBm,
           521666658,Hz,              -27.26, dBm,
           523333324,Hz,              -27.11, dBm,
           524999990,Hz,              -27.03, dBm,
           526666656,Hz,              -26.95, dBm,
           528333322,Hz,              -26.88, dBm,
           529999988,Hz,              -26.80, dBm,
           531666654,Hz,              -26.83, dBm,
           533333320,Hz,              -26.65, dBm,
           534999986,Hz,              -26.57, dBm,
           536666652,Hz,              -26.52, dBm,
           538333318,Hz,              -26.47, dBm,
           539999984,Hz,              -26.31, dBm,
           541666650,Hz,              -26.30, dBm,
           543333316,Hz,              -26.19, dBm,
           544999982,Hz,              -26.23, dBm,
           546666648,Hz,              -26.09, dBm,
           548333314,Hz,              -26.05, dBm,
           549999980,Hz,              -25.95, dBm,
           551666646,Hz,              -25.91, dBm,
           553333312,Hz,              -25.93, dBm,
           554999978,Hz,              -25.69, dBm,
           556666644,Hz,              -25.78, dBm,
           558333310,Hz,              -25.72, dBm,
           559999976,Hz,              -25.63, dBm,
           561666642,Hz,              -25.62, dBm,
           563333308,Hz,              -25.62, dBm,
           564999974,Hz,              -25.54, dBm,
           566666640,Hz,              -25.48, dBm,
           568333306,Hz,              -25.44, dBm,
           569999972,Hz,              -25.36, dBm,
           571666638,Hz,              -25.34, dBm,
           573333304,Hz,              -25.31, dBm,
           574999970,Hz,              -25.26, dBm,
           576666636,Hz,              -25.27, dBm,
           578333302,Hz,              -25.18, dBm,
           579999968,Hz,              -25.14, dBm,
           581666634,Hz,              -25.17, dBm,
           583333300,Hz,              -25.07, dBm,
           584999966,Hz,              -25.03, dBm,
           586666632,Hz,              -24.94, dBm,
           588333298,Hz,              -24.95, dBm,
           589999964,Hz,              -24.92, dBm,
           591666630,Hz,              -24.93, dBm,
           593333296,Hz,              -24.86, dBm,
           594999962,Hz,              -24.88, dBm,
           596666628,Hz,              -24.78, dBm,
           598333294,Hz,              -24.71, dBm,
           599999960,Hz,              -24.75, dBm,
           601666626,Hz,              -24.79, dBm,
           603333292,Hz,              -24.70, dBm,
           604999958,Hz,              -24.77, dBm,
           606666624,Hz,              -24.62, dBm,
           608333290,Hz,              -24.58, dBm,
           609999956,Hz,              -24.59, dBm,
           611666622,Hz,              -24.58, dBm,
           613333288,Hz,              -24.55, dBm,
           614999954,Hz,              -24.50, dBm,
           616666620,Hz,              -24.63, dBm,
           618333286,Hz,              -24.53, dBm,
           619999952,Hz,              -24.50, dBm,
           621666618,Hz,              -24.47, dBm,
           623333284,Hz,              -24.53, dBm,
           624999950,Hz,              -24.48, dBm,
           626666616,Hz,              -24.51, dBm,
           628333282,Hz,              -24.47, dBm,
           629999948,Hz,              -24.48, dBm,
           631666614,Hz,              -24.49, dBm,
           633333280,Hz,              -24.44, dBm,
           634999946,Hz,              -24.49, dBm,
           636666612,Hz,              -24.51, dBm,
           638333278,Hz,              -24.52, dBm,
           639999944,Hz,              -24.52, dBm,
           641666610,Hz,              -24.48, dBm,
           643333276,Hz,              -24.51, dBm,
           644999942,Hz,              -24.60, dBm,
           646666608,Hz,              -24.51, dBm,
           648333274,Hz,              -24.66, dBm,
           649999940,Hz,              -24.67, dBm,
           651666606,Hz,              -24.56, dBm,
           653333272,Hz,              -24.61, dBm,
           654999938,Hz,              -24.53, dBm,
           656666604,Hz,              -24.57, dBm,
           658333270,Hz,              -24.50, dBm,
           659999936,Hz,              -24.55, dBm,
           661666602,Hz,              -24.52, dBm,
           663333268,Hz,              -24.51, dBm,
           664999934,Hz,              -24.48, dBm,
           666666600,Hz,              -24.46, dBm,
           668333266,Hz,              -24.44, dBm,
           669999932,Hz,              -24.42, dBm,
           671666598,Hz,              -24.40, dBm,
           673333264,Hz,              -24.36, dBm,
           674999930,Hz,              -24.35, dBm,
           676666596,Hz,              -24.36, dBm,
           678333262,Hz,              -24.30, dBm,
           679999928,Hz,              -24.30, dBm,
           681666594,Hz,              -24.25, dBm,
           683333260,Hz,              -24.25, dBm,
           684999926,Hz,              -24.28, dBm,
           686666592,Hz,              -24.24, dBm,
           688333258,Hz,              -24.23, dBm,
           689999924,Hz,              -24.18, dBm,
           691666590,Hz,              -24.21, dBm,
           693333256,Hz,              -24.16, dBm,
           694999922,Hz,              -24.22, dBm,
           696666588,Hz,              -24.18, dBm,
           698333254,Hz,              -24.13, dBm,
           699999920,Hz,              -24.12, dBm,
           701666586,Hz,              -24.20, dBm,
           703333252,Hz,              -24.20, dBm,
           704999918,Hz,              -24.13, dBm,
           706666584,Hz,              -24.21, dBm,
           708333250,Hz,              -24.19, dBm,
           709999916,Hz,              -24.16, dBm,
           711666582,Hz,              -24.24, dBm,
           713333248,Hz,              -24.37, dBm,
           714999914,Hz,              -24.24, dBm,
           716666580,Hz,              -24.30, dBm,
           718333246,Hz,              -24.27, dBm,
           719999912,Hz,              -24.28, dBm,
           721666578,Hz,              -24.29, dBm,
           723333244,Hz,              -24.31, dBm,
           724999910,Hz,              -24.33, dBm,
           726666576,Hz,              -24.36, dBm,
           728333242,Hz,              -24.37, dBm,
           729999908,Hz,              -24.35, dBm,
           731666574,Hz,              -24.45, dBm,
           733333240,Hz,              -24.42, dBm,
           734999906,Hz,              -24.41, dBm,
           736666572,Hz,              -24.42, dBm,
           738333238,Hz,              -24.43, dBm,
           739999904,Hz,              -24.41, dBm,
           741666570,Hz,              -24.48, dBm,
           743333236,Hz,              -24.43, dBm,
           744999902,Hz,              -24.49, dBm,
           746666568,Hz,              -24.40, dBm,
           748333234,Hz,              -24.41, dBm,
           749999900,Hz,              -24.42, dBm,
           751666566,Hz,              -24.39, dBm,
           753333232,Hz,              -24.40, dBm,
           754999898,Hz,              -24.36, dBm,
           756666564,Hz,              -24.39, dBm,
           758333230,Hz,              -24.35, dBm,
           759999896,Hz,              -24.36, dBm,
           761666562,Hz,              -24.30, dBm,
           763333228,Hz,              -24.43, dBm,
           764999894,Hz,              -24.26, dBm,
           766666560,Hz,              -24.26, dBm,
           768333226,Hz,              -24.34, dBm,
           769999892,Hz,              -24.29, dBm,
           771666558,Hz,              -24.22, dBm,
           773333224,Hz,              -24.25, dBm,
           774999890,Hz,              -24.21, dBm,
           776666556,Hz,              -24.28, dBm,
           778333222,Hz,              -24.21, dBm,
           779999888,Hz,              -24.26, dBm,
           781666554,Hz,              -24.22, dBm,
           783333220,Hz,              -24.23, dBm,
           784999886,Hz,              -24.21, dBm,
           786666552,Hz,              -24.30, dBm,
           788333218,Hz,              -24.30, dBm,
           789999884,Hz,              -24.28, dBm,
           791666550,Hz,              -24.32, dBm,
           793333216,Hz,              -24.29, dBm,
           794999882,Hz,              -24.40, dBm,
           796666548,Hz,              -24.43, dBm,
           798333214,Hz,              -24.49, dBm,
           799999880,Hz,              -24.33, dBm,
           801666546,Hz,              -24.35, dBm,
           803333212,Hz,              -24.38, dBm,
           804999878,Hz,              -24.46, dBm,
           806666544,Hz,              -24.44, dBm,
