Trace1,
Freq,,Amp,,
           495012563,Hz,              -55.90, dBm,
           496687521,Hz,              -56.66, dBm,
           498362479,Hz,              -25.58, dBm,
           500037437,Hz,              -23.13, dBm,
           501712395,Hz,              -23.09, dBm,
           503387353,Hz,              -23.08, dBm,
           505062311,Hz,              -23.36, dBm,
           506737269,Hz,              -23.60, dBm,
           508412227,Hz,              -23.69, dBm,
           510087185,Hz,              -23.93, dBm,
           511762143,Hz,              -24.00, dBm,
           513437101,Hz,              -24.14, dBm,
           515112059,Hz,              -24.37, dBm,
           516787017,Hz,              -24.36, dBm,
           518461975,Hz,              -24.54, dBm,
           520136933,Hz,              -24.46, dBm,
           521811891,Hz,              -24.50, dBm,
           523486849,Hz,              -24.59, dBm,
           525161807,Hz,              -24.51, dBm,
           526836765,Hz,              -24.60, dBm,
           528511723,Hz,              -24.61, dBm,
           530186681,Hz,              -24.67, dBm,
           531861639,Hz,              -24.73, dBm,
           533536597,Hz,              -24.81, dBm,
           535211555,Hz,              -24.98, dBm,
           536886513,Hz,              -25.01, dBm,
           538561471,Hz,              -25.13, dBm,
           540236429,Hz,              -25.29, dBm,
           541911387,Hz,              -25.43, dBm,
           543586345,Hz,              -25.49, dBm,
           545261303,Hz,              -25.64, dBm,
           546936261,Hz,              -25.71, dBm,
           548611219,Hz,              -25.76, dBm,
           550286177,Hz,              -25.74, dBm,
           551961135,Hz,              -25.84, dBm,
           553636093,Hz,              -25.80, dBm,
           555311051,Hz,              -25.83, dBm,
           556986009,Hz,              -25.85, dBm,
           558660967,Hz,              -25.89, dBm,
           560335925,Hz,              -25.97, dBm,
           562010883,Hz,              -26.06, dBm,
           563685841,Hz,              -26.17, dBm,
           565360799,Hz,              -26.17, dBm,
           567035757,Hz,              -26.24, dBm,
           568710715,Hz,              -26.21, dBm,
           570385673,Hz,              -26.21, dBm,
           572060631,Hz,              -26.18, dBm,
           573735589,Hz,              -26.06, dBm,
           575410547,Hz,              -26.07, dBm,
           577085505,Hz,              -25.99, dBm,
           578760463,Hz,              -25.91, dBm,
           580435421,Hz,              -25.79, dBm,
           582110379,Hz,              -25.78, dBm,
           583785337,Hz,              -25.64, dBm,
           585460295,Hz,              -25.50, dBm,
           587135253,Hz,              -25.50, dBm,
           588810211,Hz,              -25.43, dBm,
           590485169,Hz,              -25.44, dBm,
           592160127,Hz,              -25.36, dBm,
           593835085,Hz,              -25.35, dBm,
           595510043,Hz,              -25.41, dBm,
           597185001,Hz,              -25.32, dBm,
           598859959,Hz,              -25.24, dBm,
           600534917,Hz,              -25.28, dBm,
           602209875,Hz,              -25.17, dBm,
           603884833,Hz,              -25.17, dBm,
           605559791,Hz,              -25.14, dBm,
           607234749,Hz,              -25.07, dBm,
           608909707,Hz,              -25.08, dBm,
           610584665,Hz,              -25.06, dBm,
           612259623,Hz,              -25.05, dBm,
           613934581,Hz,              -25.03, dBm,
           615609539,Hz,              -25.02, dBm,
           617284497,Hz,              -25.01, dBm,
           618959455,Hz,              -25.02, dBm,
           620634413,Hz,              -24.94, dBm,
           622309371,Hz,              -24.89, dBm,
           623984329,Hz,              -24.84, dBm,
           625659287,Hz,              -24.77, dBm,
           627334245,Hz,              -24.75, dBm,
           629009203,Hz,              -24.69, dBm,
           630684161,Hz,              -24.67, dBm,
           632359119,Hz,              -24.60, dBm,
           634034077,Hz,              -24.60, dBm,
           635709035,Hz,              -24.53, dBm,
           637383993,Hz,              -24.51, dBm,
           639058951,Hz,              -24.49, dBm,
           640733909,Hz,              -24.53, dBm,
           642408867,Hz,              -24.54, dBm,
           644083825,Hz,              -24.61, dBm,
           645758783,Hz,              -24.61, dBm,
           647433741,Hz,              -24.64, dBm,
           649108699,Hz,              -24.74, dBm,
           650783657,Hz,              -24.83, dBm,
           652458615,Hz,              -24.89, dBm,
           654133573,Hz,              -25.04, dBm,
           655808531,Hz,              -25.18, dBm,
           657483489,Hz,              -25.33, dBm,
           659158447,Hz,              -25.42, dBm,
           660833405,Hz,              -25.54, dBm,
           662508363,Hz,              -25.61, dBm,
           664183321,Hz,              -25.73, dBm,
           665858279,Hz,              -25.84, dBm,
           667533237,Hz,              -25.87, dBm,
           669208195,Hz,              -25.98, dBm,
           670883153,Hz,              -26.09, dBm,
           672558111,Hz,              -26.08, dBm,
           674233069,Hz,              -26.22, dBm,
           675908027,Hz,              -26.34, dBm,
           677582985,Hz,              -26.32, dBm,
           679257943,Hz,              -26.31, dBm,
           680932901,Hz,              -26.27, dBm,
           682607859,Hz,              -26.25, dBm,
           684282817,Hz,              -26.18, dBm,
           685957775,Hz,              -26.09, dBm,
           687632733,Hz,              -26.04, dBm,
           689307691,Hz,              -25.99, dBm,
           690982649,Hz,              -25.95, dBm,
           692657607,Hz,              -25.91, dBm,
           694332565,Hz,              -25.91, dBm,
           696007523,Hz,              -25.89, dBm,
           697682481,Hz,              -25.86, dBm,
           699357439,Hz,              -25.90, dBm,
           701032397,Hz,              -25.90, dBm,
           702707355,Hz,              -25.81, dBm,
           704382313,Hz,              -25.76, dBm,
           706057271,Hz,              -25.85, dBm,
           707732229,Hz,              -25.82, dBm,
           709407187,Hz,              -25.77, dBm,
           711082145,Hz,              -25.88, dBm,
           712757103,Hz,              -25.84, dBm,
           714432061,Hz,              -25.81, dBm,
           716107019,Hz,              -25.90, dBm,
           717781977,Hz,              -25.96, dBm,
           719456935,Hz,              -25.92, dBm,
           721131893,Hz,              -25.95, dBm,
           722806851,Hz,              -25.93, dBm,
           724481809,Hz,              -25.92, dBm,
           726156767,Hz,              -25.83, dBm,
           727831725,Hz,              -25.81, dBm,
           729506683,Hz,              -25.80, dBm,
           731181641,Hz,              -25.80, dBm,
