Trace1,
Freq,,Amp,,
                   0,Hz,               -5.18, dBm,
             2500000,Hz,                3.57, dBm,
             5000000,Hz,                3.73, dBm,
             7500000,Hz,               -7.41, dBm,
            10000000,Hz,               -7.97, dBm,
            12500000,Hz,               -9.51, dBm,
            15000000,Hz,               -9.39, dBm,
            17500000,Hz,              -10.67, dBm,
            20000000,Hz,              -11.00, dBm,
            22500000,Hz,              -11.62, dBm,
            25000000,Hz,              -12.24, dBm,
            27500000,Hz,              -12.52, dBm,
            30000000,Hz,              -13.02, dBm,
            32500000,Hz,              -13.22, dBm,
            35000000,Hz,              -13.65, dBm,
            37500000,Hz,              -14.14, dBm,
            40000000,Hz,              -14.31, dBm,
            42500000,Hz,              -14.70, dBm,
            45000000,Hz,              -15.02, dBm,
            47500000,Hz,              -15.26, dBm,
            50000000,Hz,              -15.72, dBm,
            52500000,Hz,              -15.83, dBm,
            55000000,Hz,              -16.20, dBm,
            57500000,Hz,              -16.62, dBm,
            60000000,Hz,              -16.73, dBm,
            62500000,Hz,              -16.95, dBm,
            65000000,Hz,              -17.17, dBm,
            67500000,Hz,              -17.48, dBm,
            70000000,Hz,              -17.70, dBm,
            72500000,Hz,              -17.97, dBm,
            75000000,Hz,              -18.24, dBm,
            77500000,Hz,              -18.38, dBm,
            80000000,Hz,              -18.51, dBm,
            82500000,Hz,              -18.70, dBm,
            85000000,Hz,              -18.87, dBm,
            87500000,Hz,              -19.04, dBm,
            90000000,Hz,              -19.27, dBm,
            92500000,Hz,              -19.39, dBm,
            95000000,Hz,              -19.60, dBm,
            97500000,Hz,              -19.92, dBm,
           100000000,Hz,              -20.09, dBm,
           102500000,Hz,              -20.35, dBm,
           105000000,Hz,              -20.43, dBm,
           107500000,Hz,              -20.63, dBm,
           110000000,Hz,              -20.78, dBm,
           112500000,Hz,              -20.91, dBm,
           115000000,Hz,              -21.00, dBm,
           117500000,Hz,              -21.15, dBm,
           120000000,Hz,              -21.20, dBm,
           122500000,Hz,              -21.35, dBm,
           125000000,Hz,              -21.47, dBm,
           127500000,Hz,              -21.55, dBm,
           130000000,Hz,              -21.68, dBm,
           132500000,Hz,              -21.69, dBm,
           135000000,Hz,              -21.90, dBm,
           137500000,Hz,              -21.98, dBm,
           140000000,Hz,              -22.11, dBm,
           142500000,Hz,              -22.36, dBm,
           145000000,Hz,              -22.40, dBm,
           147500000,Hz,              -22.55, dBm,
           150000000,Hz,              -22.64, dBm,
           152500000,Hz,              -22.78, dBm,
           155000000,Hz,              -22.77, dBm,
           157500000,Hz,              -22.79, dBm,
           160000000,Hz,              -22.88, dBm,
           162500000,Hz,              -23.08, dBm,
           165000000,Hz,              -23.12, dBm,
           167500000,Hz,              -23.26, dBm,
           170000000,Hz,              -23.37, dBm,
           172500000,Hz,              -23.45, dBm,
           175000000,Hz,              -23.61, dBm,
           177500000,Hz,              -23.68, dBm,
           180000000,Hz,              -23.85, dBm,
           182500000,Hz,              -23.98, dBm,
           185000000,Hz,              -24.09, dBm,
           187500000,Hz,              -24.27, dBm,
           190000000,Hz,              -24.38, dBm,
           192500000,Hz,              -24.56, dBm,
           195000000,Hz,              -24.73, dBm,
           197500000,Hz,              -24.81, dBm,
           200000000,Hz,              -24.93, dBm,
           202500000,Hz,              -24.96, dBm,
           205000000,Hz,              -25.06, dBm,
           207500000,Hz,              -25.22, dBm,
           210000000,Hz,              -25.23, dBm,
           212500000,Hz,              -25.41, dBm,
           215000000,Hz,              -25.59, dBm,
           217500000,Hz,              -25.54, dBm,
           220000000,Hz,              -25.65, dBm,
           222500000,Hz,              -25.69, dBm,
           225000000,Hz,              -25.80, dBm,
           227500000,Hz,              -25.87, dBm,
           230000000,Hz,              -25.97, dBm,
           232500000,Hz,              -26.11, dBm,
           235000000,Hz,              -26.22, dBm,
           237500000,Hz,              -26.31, dBm,
           240000000,Hz,              -26.52, dBm,
           242500000,Hz,              -26.58, dBm,
           245000000,Hz,              -26.57, dBm,
           247500000,Hz,              -26.69, dBm,
           250000000,Hz,              -26.62, dBm,
           252500000,Hz,              -26.71, dBm,
           255000000,Hz,              -26.90, dBm,
           257500000,Hz,              -26.93, dBm,
           260000000,Hz,              -27.03, dBm,
           262500000,Hz,              -27.13, dBm,
           265000000,Hz,              -27.24, dBm,
           267500000,Hz,              -27.26, dBm,
           270000000,Hz,              -27.25, dBm,
           272500000,Hz,              -27.37, dBm,
           275000000,Hz,              -27.54, dBm,
           277500000,Hz,              -27.58, dBm,
           280000000,Hz,              -27.77, dBm,
           282500000,Hz,              -27.88, dBm,
           285000000,Hz,              -28.07, dBm,
           287500000,Hz,              -28.19, dBm,
           290000000,Hz,              -28.06, dBm,
           292500000,Hz,              -27.99, dBm,
           295000000,Hz,              -27.97, dBm,
           297500000,Hz,              -27.83, dBm,
           300000000,Hz,              -27.94, dBm,
           302500000,Hz,              -27.87, dBm,
           305000000,Hz,              -27.99, dBm,
           307500000,Hz,              -27.97, dBm,
           310000000,Hz,              -27.93, dBm,
           312500000,Hz,              -27.97, dBm,
           315000000,Hz,              -27.93, dBm,
           317500000,Hz,              -27.96, dBm,
           320000000,Hz,              -27.90, dBm,
           322500000,Hz,              -28.01, dBm,
           325000000,Hz,              -28.09, dBm,
           327500000,Hz,              -28.05, dBm,
           330000000,Hz,              -28.06, dBm,
           332500000,Hz,              -27.88, dBm,
           335000000,Hz,              -27.71, dBm,
           337500000,Hz,              -27.62, dBm,
           340000000,Hz,              -27.52, dBm,
           342500000,Hz,              -27.41, dBm,
           345000000,Hz,              -27.58, dBm,
           347500000,Hz,              -27.63, dBm,
           350000000,Hz,              -27.74, dBm,
           352500000,Hz,              -27.72, dBm,
           355000000,Hz,              -27.68, dBm,
           357500000,Hz,              -27.48, dBm,
           360000000,Hz,              -27.50, dBm,
           362500000,Hz,              -27.32, dBm,
           365000000,Hz,              -27.40, dBm,
           367500000,Hz,              -27.30, dBm,
           370000000,Hz,              -27.39, dBm,
           372500000,Hz,              -27.40, dBm,
           375000000,Hz,              -27.32, dBm,
           377500000,Hz,              -27.23, dBm,
           380000000,Hz,              -27.07, dBm,
           382500000,Hz,              -27.03, dBm,
           385000000,Hz,              -27.02, dBm,
           387500000,Hz,              -26.98, dBm,
           390000000,Hz,              -26.90, dBm,
           392500000,Hz,              -27.01, dBm,
           395000000,Hz,              -26.91, dBm,
           397500000,Hz,              -26.83, dBm,
           400000000,Hz,              -26.73, dBm,
           402500000,Hz,              -26.67, dBm,
           405000000,Hz,              -26.63, dBm,
           407500000,Hz,              -26.56, dBm,
           410000000,Hz,              -26.53, dBm,
           412500000,Hz,              -26.54, dBm,
