Trace1,
Freq,,Amp,,
                   0,Hz,               -4.95, dBm,
             2500000,Hz,                4.32, dBm,
             5000000,Hz,                5.03, dBm,
             7500000,Hz,                4.64, dBm,
            10000000,Hz,                4.04, dBm,
            12500000,Hz,                3.65, dBm,
            15000000,Hz,                3.24, dBm,
            17500000,Hz,                3.04, dBm,
            20000000,Hz,                2.78, dBm,
            22500000,Hz,                2.53, dBm,
            25000000,Hz,                2.26, dBm,
            27500000,Hz,                2.06, dBm,
            30000000,Hz,                1.89, dBm,
            32500000,Hz,                1.68, dBm,
            35000000,Hz,                1.45, dBm,
            37500000,Hz,                1.27, dBm,
            40000000,Hz,                1.03, dBm,
            42500000,Hz,                0.76, dBm,
            45000000,Hz,                0.51, dBm,
            47500000,Hz,                0.23, dBm,
            50000000,Hz,               -0.03, dBm,
            52500000,Hz,               -0.31, dBm,
            55000000,Hz,               -0.76, dBm,
            57500000,Hz,               -0.94, dBm,
            60000000,Hz,               -1.25, dBm,
            62500000,Hz,               -1.41, dBm,
            65000000,Hz,               -1.69, dBm,
            67500000,Hz,               -1.94, dBm,
            70000000,Hz,               -2.22, dBm,
            72500000,Hz,               -2.41, dBm,
            75000000,Hz,               -2.63, dBm,
            77500000,Hz,               -2.77, dBm,
            80000000,Hz,               -2.90, dBm,
            82500000,Hz,               -3.03, dBm,
            85000000,Hz,               -3.17, dBm,
            87500000,Hz,               -3.30, dBm,
            90000000,Hz,               -3.45, dBm,
            92500000,Hz,               -3.58, dBm,
            95000000,Hz,               -3.70, dBm,
            97500000,Hz,               -3.83, dBm,
           100000000,Hz,               -4.01, dBm,
           102500000,Hz,               -4.08, dBm,
           105000000,Hz,               -4.24, dBm,
           107500000,Hz,               -4.39, dBm,
           110000000,Hz,               -4.55, dBm,
           112500000,Hz,               -4.68, dBm,
           115000000,Hz,               -4.88, dBm,
           117500000,Hz,               -5.06, dBm,
           120000000,Hz,               -5.22, dBm,
           122500000,Hz,               -5.41, dBm,
           125000000,Hz,               -5.59, dBm,
           127500000,Hz,               -5.75, dBm,
           130000000,Hz,               -5.87, dBm,
           132500000,Hz,               -6.07, dBm,
           135000000,Hz,               -6.21, dBm,
           137500000,Hz,               -6.31, dBm,
           140000000,Hz,               -6.42, dBm,
           142500000,Hz,               -6.55, dBm,
           145000000,Hz,               -6.65, dBm,
           147500000,Hz,               -6.71, dBm,
           150000000,Hz,               -6.77, dBm,
           152500000,Hz,               -6.85, dBm,
           155000000,Hz,               -6.92, dBm,
           157500000,Hz,               -6.98, dBm,
           160000000,Hz,               -7.05, dBm,
           162500000,Hz,               -7.12, dBm,
           165000000,Hz,               -7.18, dBm,
